order_no,prod_code,order_qty,order_price
4311,1058,51,5.53
4311,1020,80,9.68
4312,1015,232,30.87
4313,1063,43,10.82
4313,1014,214,36.36
4313,1057,106,36.06
4313,1092,194,44.98
4313,1010,84,8.44
4314,1020,137,7.91
4314,1009,167,6.37
4315,1004,243,12.0
4315,1095,56,28.95
4315,1021,168,35.44
4315,1044,82,29.42
4316,1020,122,9.68
4316,1046,139,14.63
4317,1041,96,42.37
4317,1096,110,9.13
4317,1075,14,35.08
4318,1094,226,11.38
4318,1038,106,13.88
4318,1037,213,29.2
4318,1027,17,44.39
4319,1019,91,44.68
4319,1008,134,24.79
4319,1053,48,31.34
4319,1065,196,34.31
4319,1047,57,33.4
4320,1044,215,26.95
4320,1074,179,13.47
4321,1064,43,38.32
4321,1063,102,10.82
4321,1038,86,13.88
4321,1046,223,14.63
4322,1046,55,14.63
4322,1007,214,28.42
4323,1009,76,6.04
4323,1017,79,41.34
4323,1088,43,40.13
4323,1063,128,10.82
4323,1041,160,37.39
4324,1029,67,10.19
4324,1007,16,28.42
4324,1006,188,20.98
4325,1018,33,40.55
4326,1023,233,5.16
4326,1065,116,34.31
4326,1080,120,22.84
4327,1042,152,24.32
4327,1034,159,23.56
4327,1053,23,28.65
4328,1021,95,35.44
4328,1012,226,29.76
4328,1006,204,20.98
4329,1029,219,10.19
4329,1056,155,26.23
4329,1015,16,30.87
4329,1008,202,24.79
4330,1022,123,8.68
4330,1062,83,32.58
4330,1067,206,23.85
4330,1016,23,36.91
4331,1077,82,14.88
4332,1062,120,32.58
4332,1020,155,9.68
4332,1019,56,44.68
4333,1038,204,13.88
4333,1020,49,9.68
4333,1005,215,18.0
4333,1100,56,25.9
4333,1054,22,5.09
4334,1024,34,9.32
4334,1061,64,11.23
4334,1038,103,13.88
4335,1091,156,19.93
4336,1059,25,44.99
4337,1070,204,11.57
4338,1066,34,12.77
4338,1090,37,26.72
4338,1056,118,26.23
4338,1027,89,40.42
4338,1067,179,29.2
4339,1074,91,13.47
4340,1076,27,42.29
4340,1083,110,7.16
4341,1053,141,31.34
4341,1070,44,11.57
4341,1031,155,44.18
4342,1017,103,41.34
4343,1019,107,39.48
4343,1081,190,9.21
4343,1061,128,11.23
4343,1097,169,16.79
4343,1007,32,25.65
4344,1010,48,9.91
4344,1002,234,18.55
4344,1087,151,44.97
4345,1003,153,10.0
4345,1043,201,6.02
4345,1093,19,33.49
4346,1059,57,44.99
4346,1075,61,28.41
4346,1021,84,35.44
4346,1078,211,26.78
4346,1091,126,19.93
4347,1024,164,9.32
4347,1065,194,34.31
4348,1015,73,30.87
4348,1076,33,37.99
4348,1006,184,20.98
4348,1058,141,6.16
4348,1011,113,37.35
4349,1040,72,32.55
4349,1004,22,12.0
4349,1067,93,29.2
4350,1010,229,9.91
4350,1032,106,36.52
4351,1051,243,10.64
4351,1029,125,10.19
4351,1012,147,34.7
4351,1035,47,11.31
4352,1021,126,35.44
4352,1008,62,24.79
4352,1057,27,29.1
4353,1074,23,13.47
4353,1056,191,26.23
4353,1036,216,22.32
4353,1009,155,6.37
4354,1020,33,9.68
4354,1074,20,10.9
4354,1094,88,13.56
4354,1009,49,6.37
4355,1068,242,28.28
4355,1095,249,26.7
4355,1092,188,44.98
4355,1002,135,20.0
4355,1019,90,44.68
4356,1013,125,38.15
4356,1045,168,26.23
4356,1062,92,32.58
4356,1073,124,17.87
4356,1098,144,43.36
4357,1051,15,10.64
4357,1086,96,43.45
4357,1087,105,44.97
4357,1027,166,44.39
4357,1096,228,8.33
4358,1066,171,12.77
4358,1068,109,28.28
4359,1099,120,8.18
4360,1059,60,44.99
4360,1067,124,29.2
4360,1064,69,38.32
4360,1051,58,10.64
4361,1076,225,42.29
4361,1012,210,31.26
4362,1087,54,44.97
4362,1027,132,44.39
4362,1100,216,25.9
4362,1036,190,20.62
4363,1069,49,32.19
4363,1065,193,34.31
4363,1033,198,40.15
4363,1091,104,19.93
4363,1085,102,24.91
4364,1061,48,11.23
4365,1041,208,36.15
4366,1070,196,11.57
4366,1073,115,17.87
4367,1028,199,32.0
4368,1087,242,44.97
4368,1036,128,22.32
4369,1096,156,9.13
4369,1078,173,25.37
4369,1067,239,23.76
4370,1042,186,22.85
4370,1077,184,18.06
4370,1099,220,8.18
4370,1004,74,12.0
4371,1052,180,16.13
4371,1054,180,6.19
4371,1071,247,10.24
4371,1077,112,18.06
4371,1038,234,11.6
4372,1086,35,37.21
4372,1053,62,31.34
4373,1078,11,26.78
4373,1059,117,44.99
4373,1001,237,12.63
4373,1031,137,44.18
4373,1041,45,37.8
4374,1100,100,25.9
4374,1093,117,33.49
4374,1037,226,29.2
4374,1095,63,28.95
4375,1045,55,26.23
4375,1044,71,33.29
4375,1020,193,9.68
4375,1003,199,10.0
4375,1067,65,29.2
4376,1053,225,26.88
4376,1072,38,40.0
4376,1045,162,26.23
4376,1035,211,11.31
4376,1096,107,9.13
4377,1001,75,15.0
4378,1028,83,32.0
4378,1091,147,19.93
4378,1081,36,11.2
4379,1061,214,11.23
4379,1095,131,28.95
4379,1022,144,8.68
4379,1055,128,10.62
4380,1039,38,24.66
4381,1025,107,14.15
4381,1007,187,28.42
4381,1015,73,30.87
4381,1077,201,15.23
4381,1084,144,30.52
4382,1057,169,36.06
4382,1007,174,28.42
4382,1058,244,6.16
4383,1034,62,23.56
4383,1091,171,19.93
4383,1008,147,24.79
4384,1077,82,18.06
4384,1003,94,8.02
4384,1078,157,22.13
4384,1069,241,32.19
4384,1027,149,44.39
4385,1064,69,38.32
4385,1050,216,7.02
4385,1081,113,11.2
4385,1084,46,25.9
4385,1021,141,35.44
4386,1038,234,13.88
4386,1039,24,24.66
4386,1045,193,26.23
4386,1032,44,36.52
4387,1074,32,13.47
4388,1097,201,16.79
4388,1081,82,11.2
4389,1030,152,38.96
4390,1056,205,26.23
4390,1073,123,17.87
4391,1090,199,28.21
4392,1038,218,13.88
4392,1065,76,34.31
4392,1073,14,16.49
4392,1054,220,6.19
4393,1033,121,40.15
4394,1045,29,21.26
4394,1009,73,6.37
4394,1061,214,11.23
4394,1034,103,23.56
4395,1031,203,44.18
4395,1058,45,6.16
4395,1061,211,11.23
4396,1091,142,19.93
4396,1086,162,43.45
4396,1039,89,24.66
4396,1043,182,6.02
4397,1034,236,23.56
4397,1064,154,38.32
4397,1057,203,31.17
4398,1003,165,9.03
4398,1083,67,7.16
4398,1015,235,30.87
4399,1081,131,11.2
4399,1010,96,9.91
4399,1057,104,36.06
4400,1024,140,9.32
4400,1037,48,29.2
4400,1060,120,41.78
4400,1032,169,36.52
4401,1065,17,34.31
4402,1042,209,24.32
4402,1087,173,44.97
4402,1038,36,13.88
4403,1077,153,18.06
4404,1019,219,44.68
4404,1091,108,19.93
4404,1016,143,36.91
4405,1085,52,24.91
4405,1028,222,32.0
4405,1030,161,38.96
4406,1086,62,43.45
4406,1095,174,28.95
4406,1009,145,6.37
4406,1016,239,36.91
4406,1053,231,31.34
4407,1021,59,35.44
4408,1082,24,33.79
4408,1062,170,32.58
4408,1024,190,9.32
4408,1005,93,18.0
4408,1047,133,26.8
4409,1061,181,11.23
4409,1016,72,36.91
4410,1045,175,26.23
4410,1067,35,29.2
4411,1051,222,10.64
4411,1007,121,28.42
4411,1074,170,13.47
4411,1094,73,13.56
4412,1063,233,10.82
4412,1011,178,43.43
4412,1027,120,44.39
4412,1081,50,11.2
4413,1039,82,24.66
4413,1033,83,40.15
4413,1013,96,38.15
4414,1007,71,28.42
4414,1062,33,32.58
4414,1066,10,12.77
4414,1094,61,12.01
4414,1085,200,24.91
4415,1062,63,32.58
4415,1015,140,30.87
4416,1051,240,10.64
4416,1079,135,15.96
4416,1094,155,13.56
4416,1013,205,38.15
4417,1021,112,35.44
4418,1012,120,34.7
4418,1046,49,14.63
4419,1078,175,23.69
4419,1067,54,26.11
4419,1100,139,24.33
4419,1016,223,36.91
4420,1005,221,18.0
4421,1073,138,17.87
4421,1044,210,27.28
4422,1091,175,18.3
4422,1056,134,26.23
4422,1021,116,35.44
4422,1065,23,34.31
4422,1017,137,41.34
4423,1038,30,13.88
4423,1006,240,20.98
4423,1030,135,38.96
4424,1088,206,40.13
4424,1032,146,36.52
4424,1094,224,13.56
4425,1039,207,23.09
4425,1076,121,42.29
4426,1069,94,32.19
4426,1029,47,10.19
4427,1027,78,44.39
4428,1091,153,19.93
4428,1082,145,33.79
4428,1080,24,22.84
4429,1072,241,40.0
4429,1018,28,40.55
4429,1051,21,10.64
4429,1086,39,43.45
4429,1067,64,29.2
4430,1079,161,15.96
4430,1016,110,36.91
4430,1035,28,11.31
4431,1093,74,29.77
4432,1061,30,11.23
4432,1049,225,35.73
4432,1089,226,30.08
4432,1026,46,10.82
4433,1044,62,33.29
4433,1004,17,12.0
4433,1076,104,36.04
4434,1018,153,40.55
4435,1079,161,15.96
4435,1003,150,9.25
4435,1039,163,19.84
4436,1088,133,40.13
4436,1024,166,9.32
4436,1022,22,8.68
4437,1019,194,44.68
4437,1031,199,44.18
4437,1061,185,11.23
4437,1050,185,7.66
4438,1038,76,13.88
4438,1074,213,13.47
4438,1079,140,15.96
4439,1078,145,26.78
4439,1055,183,10.62
4439,1024,141,9.32
4439,1054,120,6.19
4440,1055,245,9.87
4440,1048,15,14.85
4440,1066,113,12.77
4440,1035,178,9.92
4440,1019,60,44.68
4441,1011,46,43.43
4442,1074,236,13.47
4442,1038,124,13.88
4442,1059,24,44.99
4442,1010,165,9.91
4443,1086,111,43.45
4443,1009,56,6.37
4444,1049,239,35.73
4445,1080,132,22.84
4445,1015,166,30.87
4445,1020,98,9.68
4446,1019,193,44.68
4446,1026,30,10.82
4447,1047,163,33.4
4448,1008,227,21.95
4448,1085,204,24.91
4448,1054,125,6.19
4448,1082,156,28.28
4449,1030,162,38.96
4449,1069,241,32.19
4449,1012,91,34.7
4450,1032,43,36.52
4450,1027,41,44.39
4450,1013,235,38.15
4450,1011,136,36.68
4451,1004,185,12.0
4451,1011,123,43.43
4451,1054,71,6.19
4451,1049,114,35.73
4451,1085,153,20.06
4452,1006,57,20.98
4453,1067,85,26.35
4453,1002,35,20.0
4453,1037,52,26.24
4454,1032,165,36.52
4454,1028,127,32.0
4454,1099,111,8.18
4455,1062,146,32.58
4455,1018,244,40.55
4455,1032,233,36.52
4455,1042,65,24.32
4455,1043,30,6.02
4456,1035,150,11.31
4456,1068,157,28.28
4456,1029,64,9.24
4456,1027,185,44.39
4456,1047,230,33.4
4457,1095,203,28.95
4458,1065,214,34.31
4458,1074,135,13.47
4458,1030,186,32.66
4459,1074,77,13.47
4459,1098,181,43.36
4459,1019,48,44.68
4460,1062,42,32.58
4460,1013,170,38.15
4460,1001,57,15.0
4460,1033,60,40.15
4460,1069,117,32.19
4461,1089,132,30.08
4462,1037,84,29.2
4463,1028,165,32.0
4464,1011,15,43.43
4464,1067,155,29.2
4464,1043,116,5.17
4464,1078,132,26.78
4465,1074,181,13.47
4465,1100,25,25.9
4465,1019,70,44.68
4465,1048,116,14.85
4466,1059,122,44.99
4467,1076,46,42.29
4467,1079,49,15.96
4467,1066,221,12.77
4468,1014,206,36.36
4469,1100,163,25.9
4469,1033,73,40.15
4469,1005,144,18.0
4469,1083,49,7.16
4469,1025,139,14.15
4470,1058,122,6.16
4470,1013,24,38.15
4470,1094,58,13.56
4471,1078,201,21.63
4471,1061,189,11.23
4471,1067,217,29.2
4471,1025,243,14.15
4472,1026,147,10.82
4472,1032,42,36.52
4472,1072,130,40.0
4472,1058,191,5.39
4472,1076,77,42.29
4473,1042,206,24.32
4473,1024,53,9.32
4473,1097,59,16.79
4473,1067,163,29.2
4474,1080,44,22.84
4474,1060,157,41.78
4475,1069,91,32.19
4476,1046,45,14.63
4476,1024,24,9.32
4477,1099,222,8.18
4478,1007,57,28.42
4478,1047,39,33.4
4478,1053,106,29.49
4478,1012,49,34.7
4479,1076,178,42.29
4479,1037,178,29.2
4480,1073,67,17.87
4480,1030,193,38.96
4480,1007,221,28.42
4480,1010,43,9.91
4480,1039,240,24.66
4481,1091,94,19.93
4481,1063,212,10.82
4482,1043,205,5.08
4482,1004,198,9.77
4482,1018,194,40.55
4482,1082,183,33.79
4483,1003,86,10.0
4483,1076,127,42.29
4483,1095,42,28.95
4484,1048,202,14.85
4485,1031,166,41.37
4485,1078,207,26.78
4485,1036,48,22.32
4485,1014,190,36.36
4486,1025,56,14.15
4486,1050,193,7.66
4486,1089,242,30.08
4486,1096,174,9.13
4486,1054,210,6.19
4487,1050,16,7.66
4488,1084,60,30.52
4488,1071,175,10.24
4488,1077,188,18.06
4489,1086,127,43.45
4490,1044,233,33.29
4490,1055,76,10.62
4491,1057,92,36.06
4491,1013,19,38.15
4491,1020,243,9.68
4491,1087,192,40.38
4491,1026,74,10.82
4492,1086,248,43.45
4492,1069,210,32.19
4492,1068,75,28.28
4492,1076,83,42.29
4493,1054,66,6.19
4493,1009,246,6.37
4493,1078,38,21.96
4494,1057,120,36.06
4494,1087,68,44.97
4494,1059,159,44.99
4494,1095,150,28.95
4494,1082,142,33.79
4495,1015,223,28.81
4495,1011,224,39.73
4496,1082,171,33.79
4496,1011,97,38.65
4496,1061,198,11.23
4496,1075,210,35.08
4497,1017,156,41.34
4497,1031,196,44.18
4497,1068,35,28.28
4497,1001,141,15.0
4497,1077,141,18.06
4498,1033,185,40.15
4498,1056,140,26.23
4498,1060,177,41.78
4499,1021,105,35.44
4499,1007,207,28.42
4499,1074,81,13.47
4500,1041,228,42.37
4501,1066,32,12.77
4501,1085,170,24.91
4501,1016,63,36.91
4501,1058,68,6.16
4501,1059,76,40.53
4502,1093,213,33.49
4502,1011,213,43.43
4503,1076,72,34.92
4503,1067,123,29.2
4503,1025,153,14.15
4503,1088,106,40.13
4503,1019,194,44.68
4504,1066,79,12.77
4504,1082,137,33.79
4504,1064,63,36.33
4504,1007,91,28.42
4504,1034,149,23.56
4505,1073,112,17.87
4505,1042,238,24.32
4505,1036,197,22.32
4505,1057,149,28.98
4506,1034,135,23.56
4507,1049,30,35.73
4507,1080,230,22.84
4507,1074,154,13.47
4507,1095,102,28.95
4507,1046,174,14.63
4508,1069,59,32.19
4508,1028,216,29.41
4508,1080,234,22.84
4508,1048,238,14.85
4508,1062,39,32.58
4509,1036,85,22.32
4509,1080,143,22.84
4509,1031,210,44.18
4509,1007,224,23.13
4509,1026,177,10.82
4510,1035,63,11.31
4510,1041,164,42.37
4510,1019,121,44.68
4510,1070,151,11.57
4511,1009,124,6.37
4511,1025,73,14.15
4511,1055,198,10.01
4511,1097,23,16.79
4512,1080,120,20.54
4512,1018,16,40.55
4512,1078,102,26.78
4512,1036,124,22.32
4512,1100,151,25.9
4513,1007,226,25.2
4513,1044,154,33.29
4513,1062,52,32.58
4514,1067,149,29.2
4514,1011,207,43.43
4515,1041,154,42.37
4515,1015,142,30.87
4515,1007,155,28.42
4516,1038,54,13.88
4516,1071,165,10.24
4516,1028,117,32.0
4516,1026,80,9.95
4516,1088,11,40.13
4517,1044,38,33.29
4517,1045,15,26.23
4518,1099,191,8.18
4518,1018,214,40.55
4518,1093,191,33.49
4518,1050,40,7.66
4519,1070,210,11.57
4519,1098,51,39.97
4519,1075,167,35.08
4519,1087,236,44.97
4520,1051,203,10.64
4520,1010,153,9.91
4520,1014,229,36.36
4521,1098,88,43.36
4521,1003,250,10.0
4522,1066,41,12.77
4522,1037,244,29.2
4523,1078,209,26.78
4523,1083,162,7.16
4523,1039,35,20.85
4524,1014,163,36.36
4524,1036,173,22.32
4524,1033,227,40.15
4524,1069,249,32.19
4524,1025,49,14.15
4525,1007,236,28.42
4525,1063,105,10.82
4525,1043,87,6.02
4526,1073,117,17.87
4527,1029,118,10.19
4527,1062,144,32.58
4528,1029,143,10.19
4528,1028,235,32.0
4529,1082,38,33.79
4529,1061,92,11.23
4529,1049,80,35.73
4529,1005,176,18.0
4530,1083,226,7.16
4530,1091,101,19.93
4530,1086,106,43.45
4531,1091,152,19.93
4531,1096,45,9.13
4531,1063,210,10.82
4532,1099,76,8.18
4532,1097,236,15.37
4532,1035,40,11.31
4532,1098,65,43.36
4533,1001,61,15.0
4533,1030,183,38.96
4533,1056,73,26.23
4533,1050,227,6.85
4534,1027,57,44.39
4534,1072,218,40.0
4535,1001,113,15.0
4535,1081,46,11.2
4535,1031,32,44.18
4536,1032,248,36.52
4536,1041,187,42.37
4536,1078,157,26.78
4536,1098,139,36.6
4537,1080,158,22.84
4537,1004,63,12.0
4537,1015,242,30.87
4537,1028,42,32.0
4538,1053,138,31.34
4538,1091,225,19.93
4538,1035,103,9.52
4539,1039,108,24.66
4539,1030,101,38.96
4540,1041,131,42.37
4540,1035,249,11.31
4540,1001,24,15.0
4540,1007,223,28.42
4540,1077,68,18.06
4541,1006,40,20.98
4541,1094,178,13.56
4541,1004,98,12.0
4541,1100,113,25.9
4541,1027,121,44.39
4542,1045,82,26.23
4543,1033,139,40.15
4544,1006,169,19.62
4544,1049,208,33.2
4545,1057,99,36.06
4545,1026,84,10.82
4545,1050,183,6.64
4545,1085,56,24.91
4545,1094,37,13.56
4546,1036,83,22.32
4546,1086,102,43.45
4547,1022,195,7.37
4547,1027,13,44.39
4547,1026,143,10.82
4548,1077,119,16.78
4549,1045,245,26.23
4550,1044,200,26.81
4551,1021,116,35.44
4551,1084,105,30.52
4551,1015,183,30.87
4552,1022,216,8.68
4552,1086,59,43.45
4552,1096,174,9.13
4552,1065,141,34.31
4553,1040,186,30.8
4554,1069,245,32.19
4555,1025,99,14.15
4555,1098,93,38.73
4555,1035,76,11.31
4555,1074,83,13.47
4555,1033,224,40.15
4556,1063,55,8.87
4556,1097,137,16.79
4556,1045,249,26.23
4556,1022,35,8.68
4557,1007,132,28.42
4558,1094,189,13.56
4558,1002,193,20.0
4558,1086,148,43.45
4558,1047,89,33.4
4559,1054,46,6.19
4559,1021,182,35.44
4559,1043,18,5.54
4560,1085,48,24.91
4560,1060,120,41.78
4561,1084,127,30.52
4561,1038,214,13.88
4561,1021,200,35.44
4561,1020,145,9.68
4561,1098,93,43.36
4562,1056,134,21.95
4562,1067,44,29.2
4562,1080,114,22.84
4563,1025,236,14.15
4563,1037,118,23.42
4564,1081,168,11.2
4564,1005,123,18.0
4565,1068,236,28.28
4565,1086,140,43.45
4566,1013,110,38.15
4567,1016,167,36.91
4567,1071,124,10.24
4567,1058,163,6.16
4567,1072,102,32.33
4567,1021,75,35.44
4568,1039,72,24.66
4568,1029,124,10.19
4568,1058,183,5.24
4568,1034,73,19.88
4568,1004,220,12.0
4569,1080,208,22.84
4569,1010,227,9.91
4569,1001,30,15.0
4569,1039,144,24.66
4570,1011,78,43.43
4570,1014,113,36.36
4570,1085,112,24.91
4570,1053,167,31.34
4570,1069,101,32.19
4571,1019,79,44.68
4572,1085,159,24.91
4572,1001,201,12.89
4572,1100,108,25.9
4573,1070,222,11.57
4574,1025,131,11.46
4574,1030,142,38.96
4574,1014,168,36.36
4575,1036,240,22.32
4575,1051,88,10.64
4576,1083,224,7.16
4577,1087,130,44.97
4577,1048,190,14.85
4577,1010,36,9.91
4578,1050,53,7.66
4578,1032,137,36.52
4578,1084,49,30.52
4578,1010,87,9.91
4579,1003,61,10.0
4579,1013,35,38.15
4579,1083,65,7.16
4580,1070,190,11.57
4580,1023,241,5.16
4580,1057,25,36.06
4580,1034,186,23.56
4581,1018,244,40.55
4581,1050,184,7.18
4581,1082,212,33.79
4581,1081,76,11.2
4581,1073,61,17.87
4582,1034,66,23.56
4582,1051,226,10.64
4582,1014,42,36.36
4583,1026,59,10.82
4583,1032,62,34.39
4584,1017,55,41.34
4584,1090,73,24.67
4584,1052,212,18.87
4585,1024,166,9.32
4585,1009,21,6.37
4585,1026,107,10.82
4585,1013,126,38.15
4586,1090,26,24.83
4587,1054,54,6.19
4588,1084,104,30.52
4588,1003,67,10.0
4589,1083,107,7.16
4589,1100,204,25.9
4589,1054,45,6.19
4589,1038,81,13.88
4590,1001,231,15.0
4590,1047,68,33.4
4590,1021,151,35.44
4590,1046,110,14.63
4590,1027,133,38.45
4591,1027,98,44.39
4591,1075,38,35.08
4591,1077,100,18.06
4591,1014,40,36.36
4591,1076,117,42.29
4592,1003,18,10.0
4592,1021,133,35.44
4592,1045,23,22.95
4593,1050,151,7.66
4594,1026,116,10.82
4594,1029,56,10.19
4594,1017,77,41.34
4594,1009,65,6.0
4594,1023,221,5.16
4595,1047,176,33.4
4595,1033,44,40.15
4595,1066,35,12.77
4595,1057,249,36.06
4595,1097,227,16.79
4596,1064,246,33.95
4596,1070,24,11.57
4597,1062,104,32.58
4598,1017,115,41.34
4598,1069,41,32.19
4598,1026,213,10.82
4599,1030,91,38.96
4599,1025,29,14.15
4599,1033,63,40.15
4599,1071,19,10.24
4599,1047,70,33.4
4600,1088,64,40.13
4600,1043,148,6.02
4600,1057,104,36.06
4601,1046,232,14.63
4601,1059,44,44.99
4601,1052,68,17.79
4601,1040,35,30.27
4601,1099,86,6.69
4602,1051,233,10.64
4602,1044,11,33.29
4603,1028,169,32.0
4603,1069,88,32.19
4604,1005,15,18.0
4604,1058,25,6.16
4604,1089,206,30.08
4605,1061,167,11.23
4606,1001,121,15.0
4607,1024,12,9.32
4607,1019,189,44.68
4607,1013,31,38.15
4607,1093,132,33.49
4607,1050,228,6.61
4608,1056,210,26.23
4608,1090,140,28.21
4608,1060,186,41.78
4608,1082,63,33.79
4609,1052,167,18.87
4609,1001,249,15.0
4609,1054,22,6.19
4609,1040,64,32.55
4609,1046,202,14.63
4610,1100,226,25.9
4610,1079,54,15.96
4611,1031,102,44.18
4612,1025,219,14.15
4612,1034,16,21.3
4612,1074,73,13.47
4613,1008,245,24.79
4614,1035,183,11.31
4615,1050,222,7.66
4615,1100,181,24.21
4615,1097,141,13.48
4615,1068,54,28.28
4616,1093,184,33.49
4616,1092,198,44.98
4616,1036,75,22.32
4617,1077,147,14.55
4617,1099,30,8.18
4618,1083,195,7.16
4618,1025,45,14.15
4618,1050,136,7.66
4619,1043,236,6.02
4620,1046,14,14.63
4620,1053,24,31.34
4620,1034,194,23.56
4621,1088,205,40.13
4621,1046,155,14.63
4621,1015,113,30.87
4621,1085,103,24.91
4622,1099,233,8.18
4622,1088,60,40.13
4622,1075,180,35.08
4623,1030,235,38.96
4623,1064,55,38.32
4623,1018,18,40.55
4624,1052,132,18.87
4624,1036,53,20.35
4624,1081,191,11.2
4625,1087,43,44.97
4625,1050,177,7.66
4625,1020,13,9.68
4625,1042,245,24.32
4625,1068,68,28.28
4626,1056,115,26.23
4626,1008,28,24.79
4626,1071,121,10.24
4626,1097,22,16.79
4626,1038,125,13.88
4627,1064,239,34.74
4627,1029,247,9.54
4627,1058,108,6.16
4627,1080,186,20.4
4627,1093,153,33.49
4628,1088,213,37.28
4628,1020,42,9.68
4628,1067,24,24.53
4629,1041,200,42.37
4630,1008,171,21.88
4630,1033,199,40.15
4631,1066,245,12.77
4631,1041,14,42.37
4632,1037,31,29.2
4632,1096,107,9.13
4632,1050,170,7.66
4632,1024,196,9.32
4632,1097,240,16.79
4633,1036,189,22.32
4634,1037,247,29.2
4634,1056,53,26.23
4634,1079,146,15.96
4635,1035,19,11.31
4635,1008,201,24.79
4636,1018,249,40.55
4636,1080,219,22.84
4637,1009,137,6.37
4637,1026,72,10.82
4637,1066,228,12.77
4637,1041,102,36.05
4638,1024,95,9.32
4638,1039,247,24.66
4638,1091,221,19.93
4638,1037,235,29.2
4639,1052,239,18.87
4639,1086,227,43.45
4639,1036,124,22.32
4639,1084,29,28.66
4640,1029,38,10.19
4640,1083,233,7.16
4640,1087,205,36.74
4640,1014,63,36.36
4640,1081,182,11.2
4641,1100,72,25.9
4641,1088,173,40.13
4641,1016,162,29.96
4641,1005,141,18.0
4642,1010,39,9.91
4642,1100,155,25.9
4642,1019,21,36.2
4642,1005,221,18.0
4642,1012,189,34.7
4643,1100,191,25.9
4643,1068,182,28.28
4644,1011,206,43.43
4644,1086,79,43.45
4644,1008,115,24.79
4644,1066,202,12.77
4645,1028,36,27.76
4645,1090,242,23.76
4645,1041,182,42.37
4645,1001,119,15.0
4645,1094,209,13.56
4646,1024,237,8.01
4646,1095,130,28.95
4646,1058,186,6.16
4646,1086,111,43.45
4647,1076,33,42.29
4647,1093,229,33.49
4647,1019,77,44.68
4647,1040,187,27.37
4648,1056,107,26.23
4648,1023,181,5.16
4649,1079,222,15.96
4649,1099,238,8.18
4649,1050,191,7.66
4649,1051,97,10.64
4649,1078,64,26.78
4650,1017,96,41.34
4650,1044,18,27.62
4650,1094,94,13.56
4650,1096,65,9.13
4651,1074,245,12.68
4651,1063,16,10.82
4652,1002,200,20.0
4652,1041,94,42.37
4652,1071,121,10.24
4652,1011,176,43.43
4652,1019,45,44.68
4653,1041,138,42.37
4654,1063,48,10.82
4654,1084,221,30.52
4654,1070,177,11.57
4655,1093,38,33.49
4655,1031,140,44.18
